Logical Sensor ID,Timestamp,Value
45,2012-01-16T04:00:00.000Z,-14.13
45,2012-01-16T05:00:00.000Z,-13.59
45,2012-01-16T06:00:00.000Z,-12.78
45,2012-01-16T07:00:00.000Z,-12.88
45,2012-01-16T08:00:00.000Z,-13.56
45,2012-01-16T09:00:00.000Z,-13.1
45,2012-01-16T10:00:00.000Z,-12.52
45,2012-01-16T11:00:00.000Z,-13.08
45,2012-01-16T12:00:00.000Z,-12.64
45,2012-01-16T13:00:00.000Z,-6.359
45,2012-01-16T14:00:00.000Z,-3.866
45,2012-01-16T15:00:00.000Z,-1.419
45,2012-01-16T16:00:00.000Z,-13.63
45,2012-01-16T17:00:00.000Z,-7.649
45,2012-01-16T18:00:00.000Z,2.877
45,2012-01-16T19:00:00.000Z,12.7
45,2012-01-16T20:00:00.000Z,20.67
45,2012-01-16T21:00:00.000Z,21.62
45,2012-01-16T22:00:00.000Z,13.16
45,2012-01-16T23:00:00.000Z,3.093
45,2012-01-17T00:00:00.000Z,-7.067
45,2012-01-17T01:00:00.000Z,-5.454
45,2012-01-17T02:00:00.000Z,-2.902
45,2012-01-17T03:00:00.000Z,-5.913
45,2012-01-17T04:00:00.000Z,-5.426
45,2012-01-17T05:00:00.000Z,-4.527
45,2012-01-17T06:00:00.000Z,-4.718
45,2012-01-17T07:00:00.000Z,-7.469
45,2012-01-17T08:00:00.000Z,-7.19
45,2012-01-17T09:00:00.000Z,-7.168
45,2012-01-17T10:00:00.000Z,-6.622
45,2012-01-17T11:00:00.000Z,-6.172
45,2012-01-17T12:00:00.000Z,-2.896
45,2012-01-17T13:00:00.000Z,-2.088
45,2012-01-17T14:00:00.000Z,-1.372
45,2012-01-17T15:00:00.000Z,-2.593
45,2012-01-17T16:00:00.000Z,-14.22
45,2012-01-17T17:00:00.000Z,-6.339
45,2012-01-17T18:00:00.000Z,8.72
45,2012-01-17T19:00:00.000Z,20.33
45,2012-01-17T20:00:00.000Z,27.64
45,2012-01-17T21:00:00.000Z,26.93
45,2012-01-17T22:00:00.000Z,18.67
45,2012-01-17T23:00:00.000Z,7.082
45,2012-01-18T00:00:00.000Z,-4.239
45,2012-01-18T01:00:00.000Z,-4.609
45,2012-01-18T02:00:00.000Z,-0.838
45,2012-01-18T03:00:00.000Z,-6.582
45,2012-01-18T04:00:00.000Z,-8.06
45,2012-01-18T05:00:00.000Z,-5.955
45,2012-01-18T06:00:00.000Z,-0.943
45,2012-01-18T07:00:00.000Z,-0.911
45,2012-01-18T08:00:00.000Z,-1.279
45,2012-01-18T09:00:00.000Z,0.434
45,2012-01-18T10:00:00.000Z,2.377
45,2012-01-18T11:00:00.000Z,0.39
45,2012-01-18T12:00:00.000Z,-1.536
45,2012-01-18T13:00:00.000Z,-2.365
45,2012-01-18T14:00:00.000Z,-4.661
45,2012-01-18T15:00:00.000Z,-1.924
45,2012-01-18T16:00:00.000Z,-7.414
45,2012-01-18T17:00:00.000Z,-4.407
45,2012-01-18T18:00:00.000Z,5.297
45,2012-01-18T19:00:00.000Z,16.09
45,2012-01-18T20:00:00.000Z,27.34
45,2012-01-18T21:00:00.000Z,26.87
45,2012-01-18T22:00:00.000Z,17.27
45,2012-01-18T23:00:00.000Z,2.209
45,2012-01-19T00:00:00.000Z,-4.317
45,2012-01-19T01:00:00.000Z,-5.41
45,2012-01-19T02:00:00.000Z,-2.263
45,2012-01-19T03:00:00.000Z,-0.838
45,2012-01-19T04:00:00.000Z,-7.479
45,2012-01-19T05:00:00.000Z,-4.086
45,2012-01-19T06:00:00.000Z,-3.557
45,2012-01-19T07:00:00.000Z,-2.641
45,2012-01-19T08:00:00.000Z,-1.183
45,2012-01-19T09:00:00.000Z,-3.207
45,2012-01-19T10:00:00.000Z,-3.587
45,2012-01-19T11:00:00.000Z,-0.554
45,2012-01-19T12:00:00.000Z,-1.105
45,2012-01-19T13:00:00.000Z,-2.188
45,2012-01-19T14:00:00.000Z,-0.488
45,2012-01-19T15:00:00.000Z,-3.739
45,2012-01-19T16:00:00.000Z,-2.567
45,2012-01-19T17:00:00.000Z,-4.897
45,2012-01-19T18:00:00.000Z,-1.643
45,2012-01-19T19:00:00.000Z,16.65
45,2012-01-19T20:00:00.000Z,24.07
45,2012-01-19T21:00:00.000Z,15.03
45,2012-01-19T22:00:00.000Z,7.606
45,2012-01-19T23:00:00.000Z,1.998
45,2012-01-20T00:00:00.000Z,-0.693
45,2012-01-20T01:00:00.000Z,-3.056
45,2012-01-20T02:00:00.000Z,-5.248
45,2012-01-20T03:00:00.000Z,-7.402
45,2012-01-20T04:00:00.000Z,-4.257
45,2012-01-20T05:00:00.000Z,-0.083
45,2012-01-20T06:00:00.000Z,1.477
45,2012-01-20T07:00:00.000Z,-2.498
45,2012-01-20T08:00:00.000Z,-1.065
45,2012-01-20T09:00:00.000Z,-3.943
45,2012-01-20T10:00:00.000Z,-3.125
45,2012-01-20T11:00:00.000Z,-5.264
45,2012-01-20T12:00:00.000Z,0.186
45,2012-01-20T13:00:00.000Z,-4.16
45,2012-01-20T14:00:00.000Z,-5.552
45,2012-01-20T15:00:00.000Z,-2.766
45,2012-01-20T16:00:00.000Z,-18.41
45,2012-01-20T17:00:00.000Z,-12.41
45,2012-01-20T18:00:00.000Z,-1.192
45,2012-01-20T19:00:00.000Z,13.53
45,2012-01-20T20:00:00.000Z,19.71
45,2012-01-20T21:00:00.000Z,20.4
45,2012-01-20T22:00:00.000Z,19.27
45,2012-01-20T23:00:00.000Z,2.686
45,2012-01-21T00:00:00.000Z,-5.26
45,2012-01-21T01:00:00.000Z,-7.109
45,2012-01-21T02:00:00.000Z,-8.68
45,2012-01-21T03:00:00.000Z,-8.62
45,2012-01-21T04:00:00.000Z,-9.34
45,2012-01-21T05:00:00.000Z,-5.694
45,2012-01-21T06:00:00.000Z,-6.862
45,2012-01-21T07:00:00.000Z,-6.039
45,2012-01-21T08:00:00.000Z,-6.022
45,2012-01-21T09:00:00.000Z,-7.947
45,2012-01-21T10:00:00.000Z,-9.66
45,2012-01-21T11:00:00.000Z,-2.41
45,2012-01-21T12:00:00.000Z,-6.482
45,2012-01-21T13:00:00.000Z,-4.094
45,2012-01-21T14:00:00.000Z,-9.57
45,2012-01-21T15:00:00.000Z,-10.11
45,2012-01-21T16:00:00.000Z,-8.28
45,2012-01-21T17:00:00.000Z,-11.49
45,2012-01-21T18:00:00.000Z,-7.204
45,2012-01-21T19:00:00.000Z,10.4
45,2012-01-21T20:00:00.000Z,4.219
45,2012-01-21T21:00:00.000Z,11.13
45,2012-01-21T22:00:00.000Z,13.39
45,2012-01-21T23:00:00.000Z,7.145
45,2012-01-22T00:00:00.000Z,1.185
45,2012-01-22T01:00:00.000Z,0.735
45,2012-01-22T02:00:00.000Z,-5.104
45,2012-01-22T03:00:00.000Z,-9.01
45,2012-01-22T04:00:00.000Z,-10.18
45,2012-01-22T05:00:00.000Z,-11.8
45,2012-01-22T06:00:00.000Z,-9.35
45,2012-01-22T07:00:00.000Z,-9.12
45,2012-01-22T08:00:00.000Z,-7.495
45,2012-01-22T09:00:00.000Z,-9.66
45,2012-01-22T10:00:00.000Z,-11.07
45,2012-01-22T11:00:00.000Z,-5.984
45,2012-01-22T12:00:00.000Z,-6.075
45,2012-01-22T13:00:00.000Z,-3.758
45,2012-01-22T14:00:00.000Z,-4.593
45,2012-01-22T15:00:00.000Z,-3.834
45,2012-01-22T16:00:00.000Z,0.612
45,2012-01-22T17:00:00.000Z,4.902
45,2012-01-22T18:00:00.000Z,8.14
45,2012-01-22T19:00:00.000Z,9.02
45,2012-01-22T20:00:00.000Z,13.5
45,2012-01-22T21:00:00.000Z,13.91
45,2012-01-22T22:00:00.000Z,7.907
45,2012-01-22T23:00:00.000Z,2.997
45,2012-01-23T00:00:00.000Z,-2.329
45,2012-01-23T01:00:00.000Z,-4.406
45,2012-01-23T02:00:00.000Z,-4.651
45,2012-01-23T03:00:00.000Z,-8.51
45,2012-01-23T04:00:00.000Z,-4.712
45,2012-01-23T05:00:00.000Z,-3.39
45,2012-01-23T06:00:00.000Z,-7.618
45,2012-01-23T07:00:00.000Z,-6.315
45,2012-01-23T08:00:00.000Z,-9.78
45,2012-01-23T09:00:00.000Z,-8.85
45,2012-01-23T10:00:00.000Z,-5.56
45,2012-01-23T11:00:00.000Z,-4.526
45,2012-01-23T12:00:00.000Z,-3.973
